-0.02,0.04,1.02,-0.03,0.05,1.03,-0.01,0.05,1.02,-0.01,0.05,1.03,-0.01,0.06,1.02,-0.02,0.05,1.03,-0.02,0.05,1.03,-0.02,0.04,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.02,0.05,1.03,-0.03,0.05,1.02,-0.02,0.03,1.03,-0.01,0.04,1.03,-0.02,0.06,1.02,-0.02,0.05,1.03,-0.01,0.05,1.02,-0.01,0.06,1.03,-0.03,0.05,1.03,-0.02,0.06,1.01,-0.02,0.05,1.02,-0.01,0.06,1.01,-0.05,0.06,1.02,-0.01,0.06,1.01,-0.02,0.05,1.01,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.02,0.04,1.01,-0.04,0.05,1.04,-0.02,0.06,1.03,-0.03,0.05,1.03,-0.02,0.06,1.03
-0.02,0.07,1.02,-0.03,0.05,1.01,-0.02,0.05,1.02,-0.01,0.06,1.03,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.02,0.06,1.02,-0.02,0.06,1.03,-0.01,0.05,1.02,-0.01,0.05,1.02,-0.02,0.05,1.03,-0.03,0.06,1.03,-0.02,0.06,1.02,-0.01,0.05,1.02,-0.03,0.05,1.02,-0.02,0.04,1.01,-0.02,0.06,1.03,-0.02,0.05,1.02,-0.03,0.06,1.02,-0.01,0.05,1.03,-0.02,0.05,1.03,-0.01,0.05,1.02,-0.02,0.04,1.03,-0.02,0.06,1.02,-0.02,0.04,1.03,-0.03,0.06,1.02,-0.02,0.06,1.01,-0.02,0.06,1.02,-0.01,0.04,1.03,-0.02,0.05,1.01,-0.02,0.05,1.03
-0.02,0.05,1.02,-0.03,0.04,1.02,-0.01,0.06,1.02,-0.03,0.06,1.02,-0.02,0.04,1.02,-0.02,0.05,1.02,-0.03,0.05,1.02,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.02,0.05,1.03,-0.02,0.04,1.03,-0.01,0.05,1.02,-0.03,0.05,1.02,-0.03,0.05,1.02,-0.01,0.06,1.02,-0.01,0.06,1.02,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.02,0.03,1.02,-0.01,0.05,1.03,-0.03,0.05,1.03,-0.01,0.04,1.02,-0.02,0.05,1.03,-0.02,0.06,1.02,-0.02,0.05,1.01,-0.02,0.06,1.02,-0.03,0.04,1.02,-0.01,0.07,1.04,-0.04,0.05,1.03,-0.02,0.04,1.02,-0.02,0.06,1.03,-0.01,0.05,1.04
0.0,0.01,1.02,-0.0,0.02,1.03,0.0,0.02,1.01,0.01,0.01,1.04,0.0,0.03,1.01,0.01,0.02,1.02,0.01,0.02,1.03,-0.01,0.01,1.02,0.01,0.02,1.03,0.0,0.02,1.02,-0.01,0.02,1.02,0.02,0.03,1.03,-0.0,0.02,1.03,0.01,0.02,1.02,0.0,0.01,1.03,0.0,0.01,1.03,0.02,0.02,1.02,0.01,0.02,1.03,0.01,0.01,1.02,0.01,0.02,1.03,0.01,0.02,1.02,0.01,0.0,1.02,0.01,0.02,1.02,0.0,0.01,1.03,-0.0,0.01,1.02,0.01,0.01,1.02,0.01,0.02,1.03,0.0,0.01,1.03,0.0,0.01,1.02,0.01,0.02,1.01,0.0,0.02,1.03,0.0,0.01,1.02
-0.02,0.05,1.02,-0.02,0.05,1.02,-0.03,0.05,1.02,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.01,0.06,1.02,-0.02,0.05,1.03,-0.03,0.06,1.01,-0.02,0.05,1.02,-0.01,0.05,1.02,-0.01,0.07,1.02,-0.02,0.05,1.02,-0.02,0.04,1.03,-0.03,0.06,1.01,-0.02,0.05,1.04,-0.02,0.05,1.03,-0.01,0.04,1.02,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.05,1.01,-0.01,0.04,1.02,-0.03,0.05,1.02,-0.01,0.05,1.03,-0.02,0.03,1.03,-0.02,0.05,1.01,-0.02,0.03,1.02,-0.01,0.04,1.01,-0.03,0.06,1.02,-0.02,0.05,1.03,-0.02,0.05,1.01,-0.02,0.05,1.03,-0.02,0.06,1.02
-0.44,-0.14,0.35,0.07,0.58,1.79,0.54,0.22,1.63,0.25,-0.16,0.89,-0.36,-0.21,0.85,-0.47,-0.24,0.34,-0.43,0.03,0.45,-0.02,0.45,1.57,0.66,0.25,1.92,0.28,-0.06,1.12,-0.19,-0.02,0.83,-0.51,-0.08,0.46,-0.53,-0.04,0.36,-0.15,0.19,1.02,0.57,0.17,1.41,0.57,-0.04,1.48,-0.0,-0.15,0.93,-0.36,-0.27,0.59,-0.47,-0.25,0.29,-0.25,0.1,0.69,0.23,0.38,1.89,0.42,-0.01,1.38,0.15,-0.13,1.03,-0.23,-0.15,0.76,-0.39,-0.09,0.53,-0.23,0.29,1.0,0.11,0.17,1.2,0.11,-0.04,1.04,-0.05,-0.07,0.86,0.04,0.22,1.12,0.19,0.23,1.32,0.26,0.01,1.16
0.17,-0.06,1.62,0.08,-0.03,0.98,0.07,-0.03,0.62,-0.03,-0.05,0.42,-0.09,-0.07,0.17,-0.22,-0.08,0.04,-0.16,-0.11,0.21,0.03,-0.06,0.69,0.02,-0.02,1.41,-0.05,-0.1,1.74,-0.1,0.03,2.0,0.06,0.05,1.84,0.07,0.04,1.17,0.08,-0.01,0.81,0.03,-0.05,0.78,-0.09,-0.01,0.76,-0.13,0.23,0.85,-0.12,0.33,0.9,-0.13,0.06,1.01,0.18,-0.44,1.08,0.13,-0.96,1.13,0.08,-0.99,1.0,-0.01,-0.5,0.98,0.08,-0.01,0.95,-0.01,0.49,0.93,-0.03,0.99,1.05,-0.03,1.06,1.03,0.02,0.71,1.02,0.11,0.12,0.99,0.17,-0.47,1.07,0.12,-0.98,1.09,0.1,-1.34,1.01
-0.03,0.05,1.01,-0.01,0.05,1.02,-0.01,0.05,1.03,-0.02,0.05,1.02,-0.02,0.06,1.03,-0.01,0.06,1.04,-0.02,0.05,1.03,-0.03,0.05,1.02,-0.01,0.05,1.02,-0.02,0.05,1.03,-0.02,0.04,1.02,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.06,1.01,-0.02,0.04,1.01,-0.01,0.05,1.02,-0.02,0.04,1.03,-0.02,0.05,1.02,-0.03,0.05,1.02,-0.02,0.05,1.03,-0.02,0.05,1.03,-0.01,0.05,1.03,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.02,0.06,1.03,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.06,1.03,-0.02,0.05,1.02,-0.02,0.06,1.03,-0.02,0.04,1.03,-0.02,0.05,1.02
0.02,0.0,1.01,-0.01,0.03,1.02,0.01,0.02,1.02,0.01,0.02,1.02,0.01,0.0,1.02,0.01,0.02,1.01,0.0,0.01,1.03,0.01,0.02,1.03,0.0,0.02,1.02,-0.0,0.02,1.02,0.0,0.02,1.02,-0.0,0.01,1.03,0.01,0.02,1.03,0.0,0.01,1.03,0.0,0.01,1.03,-0.0,0.02,1.02,0.0,0.01,1.02,0.01,0.0,1.03,0.01,0.02,1.02,0.01,0.02,1.03,0.01,0.02,1.03,-0.0,0.01,1.03,0.01,0.01,1.02,-0.01,0.03,1.02,-0.0,0.01,1.03,0.0,0.01,1.02,0.01,0.01,1.02,0.02,0.02,1.02,0.01,0.01,1.03,0.0,0.01,1.03,0.01,0.02,1.02,0.01,0.02,1.02
0.11,-0.94,0.9,0.09,-0.37,1.04,0.05,0.15,0.88,0.05,0.75,1.13,0.12,1.15,1.2,0.07,0.77,1.03,0.04,0.36,0.95,0.12,-0.3,0.99,0.09,-0.87,1.03,-0.07,-1.15,1.01,-0.01,-0.9,0.94,0.02,-0.37,0.95,0.01,0.13,0.94,0.02,0.51,1.0,0.16,0.89,1.09,0.32,0.8,1.11,0.45,0.23,1.09,0.01,-0.12,1.09,-0.62,-0.54,0.95,-0.86,-0.53,1.05,-0.64,-0.26,1.02,-0.11,-0.04,1.03,0.12,-0.07,0.95,0.47,0.04,0.95,0.72,0.06,0.95,0.72,0.15,1.02,0.65,0.12,1.0,0.36,0.04,0.97,0.01,-0.07,1.03,-0.27,-0.04,1.08,-0.49,-0.09,1.1,-0.74,-0.05,1.11
-0.02,0.05,1.03,-0.01,0.05,1.03,-0.02,0.04,1.03,-0.03,0.03,1.03,-0.02,0.06,1.02,-0.01,0.06,1.01,-0.02,0.05,1.04,-0.02,0.05,1.02,-0.01,0.05,1.03,-0.02,0.05,1.02,-0.03,0.04,1.02,-0.03,0.04,1.02,-0.03,0.06,1.03,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.01,0.06,1.02,-0.02,0.05,1.03,-0.01,0.05,1.02,-0.02,0.05,1.03,-0.02,0.06,1.02,0.01,-0.01,1.01,0.02,-0.0,1.03,0.0,0.0,1.03,0.0,-0.01,1.02,0.01,-0.03,1.02,0.02,-0.01,1.03,0.02,-0.02,1.02,0.01,-0.02,1.01,0.02,-0.0,1.02,-0.0,-0.0,1.02,0.01,-0.01,1.02,0.01,-0.0,1.02
0.12,-1.03,1.54,0.15,-0.5,1.06,0.11,0.52,0.91,0.3,1.02,0.94,0.13,1.12,0.96,0.06,0.44,1.0,0.09,-0.44,1.06,0.11,-1.17,0.52,0.05,-1.12,1.1,0.08,-0.51,0.93,0.32,0.35,1.15,0.29,1.14,1.29,-0.03,1.03,0.85,-0.22,0.48,0.73,0.02,-0.28,0.93,0.2,-0.97,1.15,0.12,-1.03,1.25,0.08,-0.55,1.23,0.12,0.32,0.98,0.17,0.78,0.8,0.09,1.06,0.93,0.03,0.69,1.04,0.05,0.23,1.29,0.04,-0.45,1.5,-0.01,-0.72,1.42,-0.1,-0.71,0.99,-0.04,-0.53,0.61,0.06,-0.03,0.5,0.21,0.3,0.46,0.06,0.66,0.6,-0.06,0.72,0.94,0.08,0.54,2.0
0.01,0.01,1.01,0.01,0.02,1.02,0.02,0.02,1.02,0.0,0.02,1.02,0.01,0.01,1.02,0.02,0.01,1.02,0.01,0.01,1.03,0.0,0.01,1.03,0.01,0.01,1.01,0.01,0.0,1.01,0.01,0.02,1.04,-0.04,0.01,0.75,0.26,0.08,0.98,0.0,0.01,1.03,-0.02,-0.03,1.07,-0.06,-0.06,1.08,0.19,0.3,1.16,0.1,-0.19,1.08,-0.27,-0.03,1.48,0.37,0.71,1.3,0.34,0.09,1.12,0.34,-0.02,1.21,0.37,-0.17,1.13,0.2,0.41,0.95,-0.19,1.04,0.87,0.02,0.66,0.75,0.3,-0.32,0.8,0.19,-1.51,1.23,0.36,-1.52,0.74,0.29,-0.09,0.79,0.14,1.16,0.95,0.03,1.84,1.45
-0.02,0.05,1.02,-0.01,0.05,1.01,-0.01,0.05,1.02,-0.02,0.06,1.01,-0.02,0.04,1.03,-0.01,0.05,1.02,-0.01,0.05,1.02,-0.02,0.06,1.02,-0.01,0.05,1.02,-0.03,0.04,1.02,-0.02,0.05,1.03,-0.02,0.06,1.02,-0.03,0.05,1.01,-0.02,0.06,1.04,-0.03,0.06,1.02,-0.02,0.06,1.02,-0.01,0.05,1.02,-0.03,0.05,1.03,-0.02,0.04,1.02,-0.01,0.04,1.02,-0.03,0.05,1.04,-0.0,0.04,1.03,-0.02,0.05,1.03,-0.03,0.04,1.02,-0.02,0.05,1.01,-0.03,0.04,1.03,-0.02,0.05,1.02,-0.02,0.04,1.03,-0.02,0.05,1.02,-0.03,0.06,1.03,-0.02,0.04,1.03,-0.02,0.05,1.02
-0.45,0.44,0.97,-0.01,0.77,0.85,0.16,0.58,0.77,0.29,0.58,0.96,0.24,0.35,0.67,0.73,0.11,0.06,1.03,0.27,-0.01,1.13,0.37,0.01,0.93,0.33,0.16,1.02,0.32,0.21,0.58,0.43,-0.25,-0.14,0.66,0.58,-0.64,0.49,1.32,-0.71,0.38,1.0,-0.24,0.61,0.68,-0.41,0.35,1.0,-0.18,0.23,0.93,-0.04,0.37,0.97,-0.11,0.48,0.9,-0.13,0.53,0.81,-0.14,0.51,0.83,-0.14,0.55,0.9,-0.05,0.56,0.9,-0.04,0.45,0.89,-0.01,0.44,0.86,0.07,0.49,0.84,-0.11,0.51,0.67,-0.43,0.56,1.16,-0.18,0.3,1.02,0.28,-0.47,0.78,0.54,-0.55,0.98,0.22,-0.21,1.02
-0.03,0.05,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.01,0.04,1.02,-0.02,0.06,1.03,-0.02,0.04,1.02,-0.02,0.05,1.02,-0.02,0.03,1.02,-0.03,0.04,1.02,-0.03,0.05,1.01,-0.01,0.05,1.02,-0.02,0.06,1.03,-0.02,0.06,1.01,-0.02,0.05,1.03,-0.02,0.04,1.03,-0.02,0.06,1.02,-0.02,0.05,1.02,-0.03,0.06,1.01,-0.03,0.06,1.02,-0.03,0.06,1.02,-0.01,0.05,1.03,-0.02,0.05,1.03,-0.0,0.05,1.02,-0.01,0.04,1.02,-0.0,0.05,1.02,-0.04,0.06,1.04,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.03,0.05,1.02,-0.01,0.05,1.03,-0.03,0.04,1.02,-0.02,0.05,1.02
-0.02,0.06,1.02,-0.01,0.05,1.02,-0.02,0.05,1.04,-0.02,0.06,1.02,-0.02,0.06,1.02,-0.02,0.05,1.03,-0.02,0.04,1.02,-0.03,0.07,1.02,-0.01,0.05,1.04,-0.03,0.05,1.03,-0.03,0.07,1.03,-0.02,0.05,1.03,-0.02,0.06,1.01,-0.03,0.06,1.03,-0.01,0.05,1.03,-0.02,0.05,1.02,-0.01,0.05,1.02,-0.02,0.06,1.02,-0.01,0.04,1.03,-0.02,0.05,1.02,-0.03,0.05,1.02,-0.02,0.05,1.03,-0.02,0.06,1.02,-0.02,0.06,1.03,-0.03,0.04,1.03,-0.02,0.05,1.03,-0.02,0.05,1.02,-0.03,0.05,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.01,0.04,1.02,-0.02,0.05,1.02
0.82,-0.13,1.43,0.33,-0.33,1.05,-0.25,-0.13,0.66,-0.5,-0.17,0.49,-0.42,-0.04,0.43,0.83,0.11,1.66,1.18,-0.38,1.2,0.42,-0.16,1.1,-0.28,-0.13,0.65,-0.67,-0.12,0.38,-0.39,0.09,0.38,1.1,-0.19,1.62,1.29,-0.7,1.2,0.46,-0.16,1.03,-0.1,0.02,0.79,-0.47,-0.13,0.53,-0.58,-0.13,0.41,1.02,-0.03,1.58,1.62,-0.34,1.03,0.42,-0.31,0.8,-0.17,-0.16,0.71,-0.67,-0.15,0.43,-0.32,0.01,0.62,1.05,-0.12,1.44,0.97,-0.41,1.26,0.28,-0.25,1.0,-0.16,-0.27,0.66,-0.58,-0.27,0.51,0.2,0.07,1.17,1.38,-0.22,1.32,0.11,-0.35,0.86,-0.37,-0.19,0.8
0.25,0.43,1.25,0.29,0.67,1.12,0.45,0.48,0.88,0.45,0.17,0.88,0.45,-0.06,0.81,0.28,-0.52,0.76,0.12,-0.81,0.68,0.09,-0.74,0.67,-0.15,-0.65,0.75,0.05,-0.8,0.75,0.06,-0.7,0.86,-0.08,-0.55,0.78,-0.04,-0.48,0.97,0.15,-0.38,1.02,0.06,-0.18,0.99,-0.09,0.02,0.95,0.25,0.16,0.98,0.14,0.18,0.95,0.47,0.3,0.85,0.38,0.39,0.86,0.59,0.48,0.74,0.59,0.49,0.73,0.68,0.45,0.6,0.8,0.33,0.47,0.88,0.24,0.38,0.88,0.26,0.43,0.86,0.3,0.54,0.78,0.38,0.63,0.18,0.18,0.59,0.14,0.39,0.98,0.09,0.34,1.1,0.05,0.37,1.04
-0.23,0.66,0.82,0.06,0.67,0.94,0.33,0.52,1.01,0.3,0.11,0.7,0.16,-0.01,0.5,0.37,0.17,1.01,0.53,-0.02,1.45,0.29,-0.22,1.55,0.07,-0.35,1.8,-0.06,-0.07,1.67,0.04,0.1,1.31,-0.01,0.12,0.9,-0.04,0.05,0.58,-0.11,0.0,0.02,-0.16,0.08,-0.09,-0.22,0.07,0.16,0.1,-0.03,0.8,0.1,0.06,1.36,-0.1,-0.06,1.98,0.0,-0.01,2.0,0.37,-0.08,2.0,0.25,-0.03,1.4,0.16,-0.03,0.83,0.07,0.01,0.39,-0.11,-0.02,0.06,-0.18,-0.0,0.07,-0.2,-0.02,0.29,-0.17,-0.05,0.52,-0.09,0.03,0.88,-0.18,0.01,1.67,0.03,-0.03,2.0,0.27,-0.11,2.0
-0.01,-0.0,1.03,-0.02,0.01,1.02,-0.01,0.0,1.02,-0.01,0.01,1.03,-0.02,0.0,1.01,-0.01,-0.0,1.03,-0.01,-0.0,1.03,-0.01,-0.01,1.03,-0.01,-0.0,1.04,-0.01,0.01,1.03,-0.01,-0.0,1.04,-0.02,0.0,1.03,-0.0,-0.0,1.02,-0.01,0.0,1.04,-0.0,0.01,1.02,-0.02,-0.01,1.03,-0.01,-0.01,1.04,-0.01,-0.0,1.03,-0.01,-0.0,1.02,-0.01,-0.0,1.02,-0.01,0.01,1.03,-0.02,0.0,1.03,-0.0,0.01,1.04,-0.01,-0.01,1.02,-0.01,-0.0,1.02,-0.0,-0.01,1.02,-0.01,-0.01,1.02,-0.01,0.0,1.02,-0.0,-0.01,1.03,-0.02,0.0,1.03,-0.02,-0.0,1.02,-0.02,0.0,1.02
-0.02,0.04,1.03,-0.01,0.05,1.02,-0.03,0.06,1.01,-0.02,0.05,1.03,-0.01,0.04,1.02,-0.01,0.05,1.02,-0.02,0.05,1.02,-0.01,0.05,1.01,-0.0,0.06,1.02,-0.01,0.06,1.03,-0.01,0.05,1.03,-0.03,0.05,1.02,-0.02,0.06,1.02,-0.02,0.06,1.01,-0.01,0.05,1.02,-0.02,0.05,1.01,-0.01,0.04,1.03,-0.02,0.04,1.03,-0.03,0.05,1.03,-0.02,0.05,1.02,-0.02,0.06,1.02,-0.02,0.05,1.03,-0.01,0.05,1.02,-0.02,0.05,1.03,-0.03,0.05,1.03,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.01,0.05,1.02,-0.03,0.05,1.02,-0.02,0.04,1.03,-0.03,0.04,1.02,-0.03,0.06,1.03
-0.04,0.04,1.02,-0.02,0.06,1.0,-0.02,0.04,1.02,-0.02,0.04,1.03,-0.02,0.06,1.03,-0.01,0.06,1.03,-0.01,0.05,1.03,-0.01,0.05,1.02,-0.02,0.05,1.04,-0.01,0.05,1.04,-0.03,0.06,1.02,-0.02,0.06,1.02,-0.03,0.05,1.03,-0.02,0.05,1.02,-0.03,0.05,1.03,-0.02,0.06,1.02,-0.02,0.05,1.01,-0.01,0.03,1.02,-0.01,0.06,1.01,-0.02,0.04,1.02,-0.03,0.05,1.02,-0.02,0.06,1.02,-0.02,0.06,1.02,-0.02,0.06,1.01,-0.02,0.05,1.03,-0.01,0.04,1.03,-0.02,0.04,1.03,-0.02,0.04,1.03,-0.03,0.04,1.02,-0.02,0.04,1.03,-0.03,0.06,1.02,-0.02,0.06,1.03
0.01,0.02,1.02,0.0,0.02,1.02,0.02,0.01,1.03,0.01,0.02,1.03,0.01,0.03,1.02,-0.01,0.0,1.02,0.0,0.01,1.03,0.0,0.01,1.02,0.01,0.03,1.01,0.0,0.02,1.02,0.0,0.01,1.03,0.01,0.02,1.03,0.02,0.02,1.02,0.01,0.02,1.02,0.0,0.01,1.03,0.0,0.01,1.03,-0.0,0.03,1.02,0.01,0.02,1.03,-0.0,0.03,1.04,0.01,0.01,1.02,0.01,0.02,1.03,-0.01,0.01,1.02,0.01,0.01,1.03,0.01,0.02,1.02,0.0,0.01,1.02,0.02,0.01,1.03,-0.0,0.02,1.02,0.01,0.02,1.03,0.01,0.04,1.02,0.02,0.02,1.03,-0.0,0.0,1.02,0.02,0.02,1.01
0.78,-0.39,1.11,-0.03,-0.01,1.0,-0.03,0.1,1.0,0.07,0.08,0.91,-0.0,0.07,0.99,-0.02,0.05,1.02,-0.01,0.06,1.02,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.02,0.06,1.01,-0.01,0.05,1.02,-0.02,0.04,1.03,-0.01,0.05,1.03,-0.01,0.05,1.02,-0.03,0.04,1.02,-0.02,0.04,1.02,-0.01,0.05,1.02,-0.01,0.04,1.03,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.03,0.06,1.02,-0.02,0.06,1.03,-0.02,0.05,1.03,-0.02,0.06,1.03,-0.01,0.06,1.03,-0.03,0.06,1.03,-0.02,0.06,1.03,-0.01,0.06,1.03,-0.03,0.05,1.02,-0.01,0.05,1.03
-0.01,0.04,1.03,-0.01,0.06,1.04,-0.02,0.05,1.02,-0.01,0.06,1.01,-0.02,0.05,1.01,-0.02,0.05,1.03,-0.01,0.05,1.01,-0.02,0.06,1.03,-0.03,0.05,1.03,-0.03,0.06,1.02,-0.02,0.05,1.02,-0.01,0.05,1.01,-0.02,0.05,1.02,-0.03,0.05,1.03,-0.02,0.04,1.02,-0.02,0.05,1.01,-0.02,0.05,1.02,-0.0,0.04,1.02,-0.02,0.05,1.02,-0.02,0.06,1.03,-0.01,0.04,1.01,-0.01,0.07,1.02,-0.02,0.05,1.02,-0.02,0.06,1.02,-0.02,0.05,1.02,-0.02,0.05,1.03,-0.01,0.04,1.02,-0.02,0.05,1.03,-0.03,0.06,1.03,-0.01,0.05,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02
-0.04,0.06,1.01,-0.01,0.04,1.02,0.0,0.04,1.02,-0.01,0.03,1.02,-0.02,0.05,1.01,-0.02,0.06,1.02,-0.01,0.04,1.04,-0.02,0.06,1.03,-0.03,0.05,1.02,-0.02,0.05,1.02,-0.01,0.05,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.01,0.05,1.02,-0.02,0.06,1.02,-0.01,0.05,1.03,-0.03,0.05,1.01,-0.03,0.05,1.03,-0.01,0.04,1.02,-0.01,0.05,1.01,-0.03,0.04,1.02,-0.02,0.04,1.01,-0.02,0.05,1.03,-0.02,0.05,1.03,-0.02,0.06,1.03,0.0,0.03,1.04,-0.02,0.05,1.01,-0.02,0.05,1.02,-0.02,0.04,1.03,-0.03,0.06,1.01,-0.02,0.05,1.02,-0.02,0.05,1.03
0.98,0.49,0.22,0.74,0.21,0.34,0.8,0.08,0.34,0.67,0.4,0.63,0.91,0.69,0.52,0.9,0.47,0.15,0.83,0.53,0.2,0.65,0.4,0.31,0.59,0.19,0.02,0.56,0.08,-0.71,0.27,-0.21,-1.52,-0.09,-0.55,-1.7,-0.01,-0.41,-1.38,0.36,-0.04,-0.61,0.46,0.23,1.13,0.31,-0.18,-0.61,0.22,-0.04,-2.0,0.08,-0.26,-1.63,0.3,-0.26,0.16,0.17,-0.58,0.44,0.12,0.05,-1.79,0.23,-0.13,-2.0,0.19,-0.2,-0.88,0.48,-0.36,0.53,0.19,-0.19,-0.41,0.32,0.11,-2.0,0.11,-0.37,-1.26,0.44,-0.4,0.21,0.33,-0.35,0.63,-0.01,0.26,-2.0,0.02,-0.01,-2.0,0.14,-0.29,-0.58
0.03,0.01,1.02,0.03,0.01,1.03,0.02,0.02,1.04,0.03,0.01,1.03,0.02,0.02,1.02,0.03,0.01,1.03,0.03,0.01,1.03,0.03,0.01,1.03,0.03,0.02,1.03,0.03,0.01,1.03,0.03,0.01,1.03,0.03,0.0,1.02,0.02,0.01,1.02,0.02,0.02,1.03,0.02,0.02,1.02,0.02,0.01,1.02,0.02,0.01,1.02,0.02,0.01,1.04,0.02,0.01,1.02,0.04,0.01,1.03,0.02,0.02,1.02,0.03,0.01,1.02,0.03,0.0,1.02,0.03,0.0,1.02,0.02,0.01,1.02,0.03,0.02,1.02,0.03,0.01,1.03,0.03,0.0,1.02,0.03,0.01,1.02,0.03,0.01,1.02,0.02,-0.0,1.02,0.03,0.02,1.02
-0.02,0.04,1.02,-0.01,0.04,1.02,-0.01,0.04,1.02,-0.02,0.04,1.02,-0.03,0.05,1.03,-0.03,0.05,1.02,-0.03,0.04,1.02,-0.02,0.06,1.02,-0.02,0.05,1.03,-0.04,0.04,1.03,-0.03,0.05,1.02,-0.02,0.06,1.03,-0.02,0.05,1.03,-0.02,0.04,1.02,-0.03,0.06,1.03,-0.02,0.06,1.03,-0.01,0.06,1.02,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.05,1.01,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.01,0.05,1.02,-0.02,0.06,1.02,-0.02,0.05,1.03,-0.0,0.05,1.02,-0.01,0.04,1.03,-0.02,0.06,1.03,-0.03,0.05,1.03,-0.02,0.05,1.03,-0.02,0.05,1.02,-0.02,0.05,1.02
-0.03,0.05,1.03,-0.02,0.05,1.03,-0.02,0.04,1.02,-0.03,0.05,1.03,-0.01,0.06,1.02,-0.02,0.04,1.04,-0.04,0.05,1.02,-0.02,0.06,1.02,-0.02,0.06,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02,-0.02,0.05,1.02,-0.02,0.06,1.03,-0.02,0.06,1.02,-0.02,0.05,1.03,-0.03,0.05,1.02,-0.03,0.06,1.03,-0.02,0.05,1.01,-0.02,0.04,1.03,-0.02,0.04,1.03,-0.02,0.06,1.03,-0.03,0.05,1.02,-0.02,0.05,1.03,-0.03,0.05,1.01,-0.02,0.05,1.03,-0.01,0.05,1.01,-0.02,0.06,1.03,-0.02,0.04,1.02,-0.01,0.05,1.03,-0.02,0.05,1.02,-0.02,0.05,1.02,-0.02,0.04,1.02
-0.12,1.11,0.77,-0.01,0.81,0.97,-0.01,0.27,0.95,0.05,-0.04,1.16,0.1,-0.08,1.16,0.04,-0.39,1.05,0.07,-0.6,0.88,0.19,-0.83,0.87,0.34,-1.29,1.08,0.35,-1.22,1.07,0.23,-0.75,0.85,0.26,-0.4,1.12,0.08,0.08,1.08,0.05,0.52,1.03,-0.05,0.84,0.96,0.11,1.15,1.02,0.12,1.25,1.02,0.0,0.92,0.98,0.02,0.53,0.92,0.02,-0.04,1.02,0.0,-0.38,1.0,0.03,-0.46,1.01,0.07,-0.73,1.05,0.05,-1.05,1.14,-0.06,-1.0,1.02,-0.05,-0.59,0.69,0.12,0.15,0.86,0.31,1.26,1.01,0.01,1.48,1.13,-0.26,0.8,0.75,-0.22,0.08,0.79,-0.07,-0.51,1.4
-0.0,0.0,1.04,-0.02,0.01,1.02,-0.01,0.0,1.04,-0.02,-0.0,1.01,-0.01,0.0,1.03,-0.01,0.0,1.03,-0.0,0.01,1.02,-0.0,0.0,1.04,-0.02,0.01,1.03,-0.01,-0.0,1.03,-0.02,0.01,1.02,-0.01,-0.01,1.03,-0.0,0.0,1.03,-0.02,0.01,1.02,-0.0,-0.0,1.03,-0.01,-0.01,1.03,-0.0,-0.0,1.03,0.0,0.0,1.03,-0.02,0.01,1.02,-0.02,0.0,1.02,-0.02,0.01,1.02,-0.01,-0.0,1.02,-0.01,-0.0,1.02,0.0,-0.0,1.03,-0.02,-0.0,1.04,-0.02,-0.0,1.02,-0.0,0.01,1.02,0.0,0.0,1.02,-0.01,0.01,1.03,-0.02,-0.01,1.02,-0.02,-0.0,1.01,-0.02,0.0,1.04
